AIDTYPE,DATATYPE,DONOR,PART,POWERCODE,RECIPIENT,REFERENCEPERIOD,TIME_FORMAT,Time,UNIT,Value
201,A,2,1,6,10002,,P1Y,2013,USD,0.11
201,A,301,1,6,10100,,P1Y,2013,USD,143.57
201,A,301,1,6,10100,,P1Y,2015,USD,0.01
201,A,301,1,6,10010,,P1Y,2013,USD,2.11
201,A,301,1,6,10010,,P1Y,2015,USD,0.01
201,A,301,1,6,10001,,P1Y,2013,USD,17.54
201,A,301,1,6,10002,,P1Y,2013,USD,0.04
201,A,6,1,6,10100,,P1Y,2007,USD,93.17
201,A,6,1,6,10100,,P1Y,2008,USD,12.21
201,A,6,1,6,10100,,P1Y,2009,USD,-15.09
201,A,6,1,6,10100,,P1Y,2010,USD,29.27
201,A,6,1,6,10100,,P1Y,2011,USD,180.13
201,A,6,1,6,10100,,P1Y,2012,USD,108.16
201,A,6,1,6,10100,,P1Y,2013,USD,160.9
201,A,6,1,6,10100,,P1Y,2014,USD,47.61
201,A,6,1,6,10100,,P1Y,2015,USD,13.67
201,A,50,1,6,10100,,P1Y,2009,USD,3.47
201,A,50,1,6,10100,,P1Y,2011,USD,4.09
201,A,50,1,6,10100,,P1Y,2012,USD,2.48
201,A,50,1,6,10100,,P1Y,2013,USD,14.47
201,A,50,1,6,10100,,P1Y,2014,USD,3.75
201,A,50,1,6,10100,,P1Y,2015,USD,0.16
201,A,50,1,6,10100,,P1Y,2016,USD,18.7
201,A,50,1,6,10010,,P1Y,2011,USD,0.24
201,A,50,1,6,10010,,P1Y,2013,USD,0.03
201,A,50,1,6,10010,,P1Y,2014,USD,0.01
201,A,50,1,6,10010,,P1Y,2015,USD,0
201,A,50,1,6,10010,,P1Y,2016,USD,1.1
201,A,10,1,6,10100,,P1Y,2007,USD,0.08
201,A,10,1,6,10100,,P1Y,2010,USD,0.05
201,A,10,1,6,10100,,P1Y,2011,USD,0.07
201,A,12,1,6,10100,,P1Y,2010,USD,26.17
201,A,12,1,6,10100,,P1Y,2011,USD,19.16
201,A,12,1,6,10100,,P1Y,2012,USD,14.62
201,A,12,1,6,10100,,P1Y,2013,USD,127.17
201,A,302,1,6,10100,,P1Y,2007,USD,239.11
201,A,302,1,6,10100,,P1Y,2008,USD,273.71
201,A,302,1,6,10100,,P1Y,2009,USD,265.3
201,A,302,1,6,10100,,P1Y,2010,USD,173.37
201,A,302,1,6,10100,,P1Y,2011,USD,364.24
201,A,302,1,6,10100,,P1Y,2012,USD,73.4
201,A,302,1,6,10100,,P1Y,2013,USD,41
201,A,302,1,6,10100,,P1Y,2014,USD,29.1
201,A,302,1,6,10100,,P1Y,2015,USD,16.01
201,A,302,1,6,10010,,P1Y,2015,USD,0.73
204,A,20001,1,6,10100,,P1Y,2007,USD,13489.7
204,A,20001,1,6,10100,,P1Y,2008,USD,12079.7
204,A,20001,1,6,10100,,P1Y,2009,USD,17014.88
204,A,20001,1,6,10100,,P1Y,2010,USD,11249.89
204,A,20001,1,6,10100,,P1Y,2011,USD,17263.07
204,A,20001,1,6,10100,,P1Y,2012,USD,18782.37
204,A,20001,1,6,10100,,P1Y,2013,USD,15790.23
204,A,20001,1,6,10100,,P1Y,2014,USD,16479.56
204,A,20001,1,6,10100,,P1Y,2015,USD,22805.61
204,A,20001,1,6,10100,,P1Y,2016,USD,15406.71
204,A,20001,1,6,10010,,P1Y,2007,USD,250.38
204,A,20001,1,6,10010,,P1Y,2008,USD,684.71
204,A,20001,1,6,10010,,P1Y,2009,USD,281.11
204,A,20001,1,6,10010,,P1Y,2010,USD,325.37
204,A,20001,1,6,10010,,P1Y,2011,USD,626.63
204,A,20001,1,6,10010,,P1Y,2012,USD,516.61
204,A,20001,1,6,10010,,P1Y,2013,USD,693.95
204,A,20001,1,6,10010,,P1Y,2014,USD,390.81
204,A,20001,1,6,10010,,P1Y,2015,USD,444.64
204,A,20001,1,6,10010,,P1Y,2016,USD,540.08
204,A,20001,1,6,71,,P1Y,2007,USD,13.69
204,A,20001,1,6,71,,P1Y,2008,USD,0.02
204,A,20001,1,6,71,,P1Y,2012,USD,0.1
204,A,20001,1,6,71,,P1Y,2015,USD,3.19
204,A,20001,1,6,86,,P1Y,2008,USD,0.89
204,A,20001,1,6,86,,P1Y,2009,USD,0.44
204,A,20001,1,6,86,,P1Y,2012,USD,9.12
204,A,20001,1,6,86,,P1Y,2013,USD,1.56
204,A,20001,1,6,86,,P1Y,2015,USD,0.04
204,A,20001,1,6,64,,P1Y,2007,USD,20.53
204,A,20001,1,6,64,,P1Y,2008,USD,13.95
204,A,20001,1,6,64,,P1Y,2009,USD,2.21
204,A,20001,1,6,64,,P1Y,2012,USD,0.15
204,A,20001,1,6,64,,P1Y,2014,USD,0.11
204,A,20001,1,6,64,,P1Y,2015,USD,0.47
204,A,20001,1,6,62,,P1Y,2007,USD,0.61
204,A,20001,1,6,62,,P1Y,2008,USD,4.33
204,A,20001,1,6,62,,P1Y,2009,USD,51.25
204,A,20001,1,6,62,,P1Y,2010,USD,31.04
204,A,20001,1,6,66,,P1Y,2007,USD,11.39
204,A,20001,1,6,66,,P1Y,2012,USD,0.06
204,A,20001,1,6,66,,P1Y,2013,USD,0.14
204,A,20001,1,6,66,,P1Y,2014,USD,1.64
204,A,20001,1,6,66,,P1Y,2015,USD,0.1
204,A,20001,1,6,66,,P1Y,2016,USD,0.18
204,A,20001,1,6,57,,P1Y,2009,USD,9.75
204,A,20001,1,6,57,,P1Y,2013,USD,0.02
204,A,20001,1,6,57,,P1Y,2015,USD,0.48
204,A,20001,1,6,93,,P1Y,2009,USD,2
204,A,20001,1,6,93,,P1Y,2010,USD,6.64
204,A,20001,1,6,93,,P1Y,2012,USD,3.31
204,A,20001,1,6,93,,P1Y,2016,USD,0.09
204,A,20001,1,6,65,,P1Y,2008,USD,47.6
204,A,20001,1,6,65,,P1Y,2009,USD,27.85
204,A,20001,1,6,65,,P1Y,2010,USD,14.57
204,A,20001,1,6,65,,P1Y,2011,USD,2.75
204,A,20001,1,6,65,,P1Y,2013,USD,2.66
204,A,20001,1,6,65,,P1Y,2014,USD,3.98
204,A,20001,1,6,65,,P1Y,2015,USD,12.73
204,A,20001,1,6,65,,P1Y,2016,USD,3.64
204,A,20001,1,6,63,,P1Y,2007,USD,27.38
204,A,20001,1,6,63,,P1Y,2008,USD,2.88
204,A,20001,1,6,63,,P1Y,2009,USD,59.18
204,A,20001,1,6,63,,P1Y,2010,USD,49.34
204,A,20001,1,6,63,,P1Y,2011,USD,49.38
204,A,20001,1,6,63,,P1Y,2012,USD,94.7
204,A,20001,1,6,63,,P1Y,2013,USD,123.95
204,A,20001,1,6,63,,P1Y,2014,USD,22.68
204,A,20001,1,6,63,,P1Y,2015,USD,26.85
204,A,20001,1,6,63,,P1Y,2016,USD,4.86
204,A,20001,1,6,88,,P1Y,2008,USD,4
204,A,20001,1,6,88,,P1Y,2013,USD,0.17
204,A,20001,1,6,55,,P1Y,2007,USD,153.78
204,A,20001,1,6,55,,P1Y,2008,USD,290.79
204,A,20001,1,6,55,,P1Y,2009,USD,114.93
204,A,20001,1,6,55,,P1Y,2010,USD,95.82
204,A,20001,1,6,55,,P1Y,2011,USD,290.05
204,A,20001,1,6,55,,P1Y,2012,USD,217.64
204,A,20001,1,6,55,,P1Y,2013,USD,478.22
204,A,20001,1,6,55,,P1Y,2014,USD,329.52
204,A,20001,1,6,55,,P1Y,2015,USD,399.59
204,A,20001,1,6,55,,P1Y,2016,USD,445.48
204,A,20001,1,6,85,,P1Y,2007,USD,23
204,A,20001,1,6,85,,P1Y,2008,USD,98.99
204,A,20001,1,6,85,,P1Y,2009,USD,10.71
204,A,20001,1,6,85,,P1Y,2010,USD,14.19
204,A,20001,1,6,85,,P1Y,2011,USD,174.16
204,A,20001,1,6,85,,P1Y,2012,USD,156.3
204,A,20001,1,6,85,,P1Y,2013,USD,25.08
204,A,20001,1,6,85,,P1Y,2014,USD,4.95
204,A,20001,1,6,85,,P1Y,2015,USD,1.12
204,A,20001,1,6,85,,P1Y,2016,USD,11.16
204,A,20001,1,6,89,,P1Y,2008,USD,221.26
204,A,20001,1,6,89,,P1Y,2009,USD,2.79
204,A,20001,1,6,89,,P1Y,2010,USD,113.77
204,A,20001,1,6,89,,P1Y,2011,USD,110.29
204,A,20001,1,6,89,,P1Y,2012,USD,35.23
204,A,20001,1,6,89,,P1Y,2013,USD,62.15
204,A,20001,1,6,89,,P1Y,2014,USD,27.92
204,A,20001,1,6,89,,P1Y,2015,USD,0.06
204,A,20001,1,6,89,,P1Y,2016,USD,74.67
204,A,20001,1,6,10001,,P1Y,2007,USD,2547.84
204,A,20001,1,6,10001,,P1Y,2008,USD,2093.77
204,A,20001,1,6,10001,,P1Y,2009,USD,2371.27
204,A,20001,1,6,10001,,P1Y,2010,USD,901.38
204,A,20001,1,6,10001,,P1Y,2011,USD,1376.04
204,A,20001,1,6,10001,,P1Y,2012,USD,1201.83
204,A,20001,1,6,10001,,P1Y,2013,USD,1194.92
204,A,20001,1,6,10001,,P1Y,2014,USD,1348.77
204,A,20001,1,6,10001,,P1Y,2015,USD,1435.68
204,A,20001,1,6,10001,,P1Y,2016,USD,1288.48
204,A,20001,1,6,10002,,P1Y,2007,USD,69.37
204,A,20001,1,6,10002,,P1Y,2008,USD,81.05
204,A,20001,1,6,10002,,P1Y,2009,USD,134.55
204,A,20001,1,6,10002,,P1Y,2010,USD,124.68
204,A,20001,1,6,10002,,P1Y,2011,USD,69.95
204,A,20001,1,6,10002,,P1Y,2012,USD,96.98
204,A,20001,1,6,10002,,P1Y,2013,USD,179.88
204,A,20001,1,6,10002,,P1Y,2014,USD,124.78
204,A,20001,1,6,10002,,P1Y,2015,USD,101.08
204,A,20001,1,6,10002,,P1Y,2016,USD,465.8
204,A,20001,1,6,133,,P1Y,2012,USD,0.08
204,A,20001,1,6,133,,P1Y,2013,USD,0.12
204,A,20001,1,6,133,,P1Y,2014,USD,19.27
204,A,20001,1,6,133,,P1Y,2016,USD,0.01
204,A,20001,1,6,136,,P1Y,2007,USD,4.59
204,A,20001,1,6,136,,P1Y,2008,USD,28.85
204,A,20001,1,6,136,,P1Y,2012,USD,92.56
204,A,20001,1,6,136,,P1Y,2013,USD,159.47
204,A,20001,1,6,136,,P1Y,2014,USD,102.64
204,A,20001,1,6,136,,P1Y,2015,USD,77.55
204,A,20001,1,6,136,,P1Y,2016,USD,337.47
204,A,20001,1,6,139,,P1Y,2007,USD,3.41
204,A,20001,1,6,139,,P1Y,2008,USD,0.61
204,A,20001,1,6,139,,P1Y,2009,USD,61.55
204,A,20001,1,6,139,,P1Y,2011,USD,11.14
204,A,20001,1,6,139,,P1Y,2012,USD,0.69
204,A,20001,1,6,139,,P1Y,2013,USD,2.93
204,A,20001,1,6,139,,P1Y,2014,USD,2.42
204,A,20001,1,6,139,,P1Y,2015,USD,12.59
204,A,20001,1,6,139,,P1Y,2016,USD,25.76
204,A,20001,1,6,10003,,P1Y,2007,USD,2467.57
204,A,20001,1,6,10003,,P1Y,2008,USD,1878.56
204,A,20001,1,6,10003,,P1Y,2009,USD,2091.33
204,A,20001,1,6,10003,,P1Y,2010,USD,635.67
204,A,20001,1,6,10003,,P1Y,2011,USD,1174.95
204,A,20001,1,6,10003,,P1Y,2012,USD,868.17
204,A,20001,1,6,10003,,P1Y,2013,USD,855.32
204,A,20001,1,6,10003,,P1Y,2014,USD,828.83
204,A,20001,1,6,10003,,P1Y,2015,USD,1166.56
204,A,20001,1,6,10003,,P1Y,2016,USD,682.3
204,A,20001,1,6,225,,P1Y,2008,USD,156.35
204,A,20001,1,6,225,,P1Y,2010,USD,4.75
204,A,20001,1,6,225,,P1Y,2011,USD,1.17
204,A,20001,1,6,225,,P1Y,2013,USD,0.05
204,A,20001,1,6,225,,P1Y,2014,USD,2.53
204,A,20001,1,6,225,,P1Y,2015,USD,9.86
204,A,20001,1,6,225,,P1Y,2016,USD,31.78
204,A,20001,1,6,236,,P1Y,2008,USD,8.65
204,A,20001,1,6,236,,P1Y,2009,USD,1.91
204,A,20001,1,6,236,,P1Y,2012,USD,2.3
204,A,20001,1,6,236,,P1Y,2013,USD,6.76
204,A,20001,1,6,236,,P1Y,2014,USD,15.66
204,A,20001,1,6,236,,P1Y,2015,USD,0.14
204,A,20001,1,6,236,,P1Y,2016,USD,16.59
204,A,20001,1,6,228,,P1Y,2012,USD,0.01
204,A,20001,1,6,228,,P1Y,2013,USD,0.19
204,A,20001,1,6,228,,P1Y,2016,USD,0.08
204,A,20001,1,6,229,,P1Y,2007,USD,11.28
204,A,20001,1,6,229,,P1Y,2008,USD,0.14
204,A,20001,1,6,229,,P1Y,2009,USD,14.17
204,A,20001,1,6,229,,P1Y,2010,USD,15.7
204,A,20001,1,6,229,,P1Y,2012,USD,9.74
204,A,20001,1,6,229,,P1Y,2013,USD,4.88
204,A,20001,1,6,229,,P1Y,2014,USD,4.51
204,A,20001,1,6,229,,P1Y,2015,USD,44.64
204,A,20001,1,6,229,,P1Y,2016,USD,6.66
204,A,20001,1,6,233,,P1Y,2010,USD,2.65
204,A,20001,1,6,234,,P1Y,2007,USD,3.62
204,A,20001,1,6,234,,P1Y,2009,USD,2.04
204,A,20001,1,6,234,,P1Y,2010,USD,0.6
204,A,20001,1,6,234,,P1Y,2012,USD,2.18
204,A,20001,1,6,235,,P1Y,2011,USD,33.87
204,A,20001,1,6,235,,P1Y,2012,USD,12.87
204,A,20001,1,6,235,,P1Y,2013,USD,3.24
204,A,20001,1,6,235,,P1Y,2014,USD,20.61
204,A,20001,1,6,235,,P1Y,2015,USD,4.97
204,A,20001,1,6,235,,P1Y,2016,USD,11.52
204,A,20001,1,6,245,,P1Y,2007,USD,26.11
204,A,20001,1,6,245,,P1Y,2010,USD,17.22
204,A,20001,1,6,245,,P1Y,2011,USD,37.74
204,A,20001,1,6,239,,P1Y,2010,USD,2.9
204,A,20001,1,6,239,,P1Y,2011,USD,5
204,A,20001,1,6,239,,P1Y,2012,USD,19.11
204,A,20001,1,6,239,,P1Y,2013,USD,0.48
204,A,20001,1,6,239,,P1Y,2016,USD,0.83
204,A,20001,1,6,241,,P1Y,2007,USD,49.77
204,A,20001,1,6,241,,P1Y,2008,USD,48.9
204,A,20001,1,6,241,,P1Y,2009,USD,10.97
204,A,20001,1,6,241,,P1Y,2010,USD,9.64
204,A,20001,1,6,241,,P1Y,2011,USD,23.58
204,A,20001,1,6,241,,P1Y,2012,USD,44.19
204,A,20001,1,6,241,,P1Y,2013,USD,94.55
204,A,20001,1,6,241,,P1Y,2014,USD,62.26
204,A,20001,1,6,241,,P1Y,2015,USD,41.03
204,A,20001,1,6,241,,P1Y,2016,USD,7.53
204,A,20001,1,6,251,,P1Y,2007,USD,1.67
204,A,20001,1,6,251,,P1Y,2009,USD,79.08
204,A,20001,1,6,251,,P1Y,2010,USD,4.71
204,A,20001,1,6,251,,P1Y,2011,USD,30.48
204,A,20001,1,6,251,,P1Y,2012,USD,37.51
204,A,20001,1,6,251,,P1Y,2013,USD,4.11
204,A,20001,1,6,251,,P1Y,2014,USD,2.54
204,A,20001,1,6,251,,P1Y,2015,USD,10.17
204,A,20001,1,6,251,,P1Y,2016,USD,32.51
204,A,20001,1,6,252,,P1Y,2007,USD,1.95
204,A,20001,1,6,252,,P1Y,2008,USD,822.27
204,A,20001,1,6,252,,P1Y,2009,USD,594.5
204,A,20001,1,6,252,,P1Y,2010,USD,161.2
204,A,20001,1,6,252,,P1Y,2011,USD,170.2
204,A,20001,1,6,252,,P1Y,2012,USD,31.25
204,A,20001,1,6,252,,P1Y,2013,USD,2.23
204,A,20001,1,6,252,,P1Y,2014,USD,0.08
204,A,20001,1,6,252,,P1Y,2015,USD,23.28
204,A,20001,1,6,252,,P1Y,2016,USD,5.84
204,A,20001,1,6,255,,P1Y,2011,USD,6.8
204,A,20001,1,6,255,,P1Y,2013,USD,1.05
204,A,20001,1,6,255,,P1Y,2014,USD,0.15
204,A,20001,1,6,255,,P1Y,2015,USD,0.08
204,A,20001,1,6,255,,P1Y,2016,USD,8.88
204,A,20001,1,6,258,,P1Y,2008,USD,1.1
204,A,20001,1,6,258,,P1Y,2010,USD,10.53
204,A,20001,1,6,259,,P1Y,2007,USD,2121.08
204,A,20001,1,6,259,,P1Y,2008,USD,25.46
204,A,20001,1,6,259,,P1Y,2009,USD,33.6
204,A,20001,1,6,259,,P1Y,2010,USD,86.3
204,A,20001,1,6,259,,P1Y,2011,USD,104.63
204,A,20001,1,6,259,,P1Y,2012,USD,167.57
204,A,20001,1,6,259,,P1Y,2013,USD,171.9
204,A,20001,1,6,259,,P1Y,2014,USD,61.9
204,A,20001,1,6,259,,P1Y,2015,USD,86.42
204,A,20001,1,6,259,,P1Y,2016,USD,32.2
204,A,20001,1,6,275,,P1Y,2007,USD,23.17
204,A,20001,1,6,275,,P1Y,2008,USD,0.57
204,A,20001,1,6,275,,P1Y,2009,USD,0.46
204,A,20001,1,6,275,,P1Y,2010,USD,46.21
204,A,20001,1,6,275,,P1Y,2012,USD,5.73
204,A,20001,1,6,275,,P1Y,2013,USD,2.47
204,A,20001,1,6,275,,P1Y,2014,USD,10.68
204,A,20001,1,6,275,,P1Y,2015,USD,30.57
204,A,20001,1,6,260,,P1Y,2007,USD,6.31
204,A,20001,1,6,260,,P1Y,2008,USD,3.25
204,A,20001,1,6,260,,P1Y,2013,USD,1.45
204,A,20001,1,6,260,,P1Y,2016,USD,14.9
204,A,20001,1,6,266,,P1Y,2011,USD,5.37
204,A,20001,1,6,266,,P1Y,2012,USD,6.2
204,A,20001,1,6,266,,P1Y,2013,USD,18.62
204,A,20001,1,6,266,,P1Y,2014,USD,4
204,A,20001,1,6,266,,P1Y,2015,USD,0.68
204,A,20001,1,6,266,,P1Y,2016,USD,4.93
204,A,20001,1,6,269,,P1Y,2007,USD,3.74
204,A,20001,1,6,269,,P1Y,2008,USD,122.6
204,A,20001,1,6,269,,P1Y,2009,USD,109.36
204,A,20001,1,6,269,,P1Y,2010,USD,6.59
204,A,20001,1,6,269,,P1Y,2011,USD,20.48
204,A,20001,1,6,269,,P1Y,2012,USD,46.84
204,A,20001,1,6,269,,P1Y,2013,USD,13.19
204,A,20001,1,6,269,,P1Y,2014,USD,17.48
204,A,20001,1,6,269,,P1Y,2015,USD,61.54
204,A,20001,1,6,269,,P1Y,2016,USD,54.41
204,A,20001,1,6,270,,P1Y,2010,USD,12.1
204,A,20001,1,6,270,,P1Y,2011,USD,0.01
204,A,20001,1,6,270,,P1Y,2012,USD,0.01
204,A,20001,1,6,270,,P1Y,2016,USD,0.02
204,A,20001,1,6,272,,P1Y,2011,USD,9.76
204,A,20001,1,6,272,,P1Y,2012,USD,14.01
204,A,20001,1,6,272,,P1Y,2013,USD,7.11
204,A,20001,1,6,272,,P1Y,2014,USD,3.11
204,A,20001,1,6,272,,P1Y,2016,USD,1.94
204,A,20001,1,6,278,,P1Y,2007,USD,6
204,A,20001,1,6,278,,P1Y,2008,USD,1.28
204,A,20001,1,6,278,,P1Y,2009,USD,4.09
204,A,20001,1,6,278,,P1Y,2010,USD,0.5
204,A,20001,1,6,278,,P1Y,2012,USD,0.73
204,A,20001,1,6,285,,P1Y,2007,USD,6.86
204,A,20001,1,6,285,,P1Y,2008,USD,30.45
204,A,20001,1,6,285,,P1Y,2009,USD,24.63
204,A,20001,1,6,285,,P1Y,2010,USD,30.34
204,A,20001,1,6,285,,P1Y,2011,USD,17.03
204,A,20001,1,6,285,,P1Y,2012,USD,30.32
204,A,20001,1,6,285,,P1Y,2013,USD,18.71
204,A,20001,1,6,285,,P1Y,2014,USD,26.24
204,A,20001,1,6,285,,P1Y,2015,USD,36.43
204,A,20001,1,6,285,,P1Y,2016,USD,26.91
204,A,20001,1,6,288,,P1Y,2007,USD,22.52
204,A,20001,1,6,288,,P1Y,2008,USD,17.26
204,A,20001,1,6,288,,P1Y,2009,USD,6.5
204,A,20001,1,6,288,,P1Y,2011,USD,16.12
204,A,20001,1,6,288,,P1Y,2012,USD,0.5
204,A,20001,1,6,288,,P1Y,2013,USD,2.88
204,A,20001,1,6,288,,P1Y,2014,USD,28.33
204,A,20001,1,6,288,,P1Y,2015,USD,23.54
204,A,20001,1,6,288,,P1Y,2016,USD,37.44
204,A,20001,1,6,265,,P1Y,2012,USD,20.73
204,A,20001,1,6,265,,P1Y,2014,USD,0.03
204,A,20001,1,6,265,,P1Y,2015,USD,0.01
204,A,20001,1,6,265,,P1Y,2016,USD,1.34
204,A,20001,1,6,289,,P1Y,2008,USD,12.71
204,A,20001,1,6,289,,P1Y,2009,USD,28.72
204,A,20001,1,6,289,,P1Y,2011,USD,9.67
204,A,20001,1,6,289,,P1Y,2012,USD,14.15
204,A,20001,1,6,289,,P1Y,2013,USD,55.57
204,A,20001,1,6,289,,P1Y,2014,USD,94.21
204,A,20001,1,6,289,,P1Y,2015,USD,222.16
204,A,20001,1,6,289,,P1Y,2016,USD,89.49
204,A,20001,1,6,338,,P1Y,2007,USD,16.43
204,A,20001,1,6,338,,P1Y,2011,USD,2.63
204,A,20001,1,6,338,,P1Y,2015,USD,5.64
204,A,20001,1,6,338,,P1Y,2016,USD,488.96
204,A,20001,1,6,347,,P1Y,2007,USD,1.7
204,A,20001,1,6,347,,P1Y,2008,USD,0.3
204,A,20001,1,6,347,,P1Y,2009,USD,1.5
204,A,20001,1,6,347,,P1Y,2010,USD,26.18
204,A,20001,1,6,347,,P1Y,2011,USD,0.3
204,A,20001,1,6,347,,P1Y,2012,USD,1.06
204,A,20001,1,6,347,,P1Y,2013,USD,5.93
204,A,20001,1,6,347,,P1Y,2014,USD,6.78
204,A,20001,1,6,347,,P1Y,2015,USD,0.21
204,A,20001,1,6,347,,P1Y,2016,USD,16.09
204,A,20001,1,6,349,,P1Y,2007,USD,6.29
204,A,20001,1,6,349,,P1Y,2010,USD,3.3
204,A,20001,1,6,349,,P1Y,2011,USD,3.5
204,A,20001,1,6,349,,P1Y,2012,USD,1.55
204,A,20001,1,6,349,,P1Y,2013,USD,4.16
204,A,20001,1,6,349,,P1Y,2015,USD,0.02
204,A,20001,1,6,349,,P1Y,2016,USD,0.15
204,A,20001,1,6,354,,P1Y,2009,USD,3.15
204,A,20001,1,6,354,,P1Y,2011,USD,58.14
204,A,20001,1,6,354,,P1Y,2012,USD,12.69
204,A,20001,1,6,354,,P1Y,2014,USD,4.61
204,A,20001,1,6,354,,P1Y,2015,USD,66.12
204,A,20001,1,6,354,,P1Y,2016,USD,30.66
204,A,20001,1,6,358,,P1Y,2007,USD,194.28
204,A,20001,1,6,358,,P1Y,2008,USD,113.79
204,A,20001,1,6,358,,P1Y,2009,USD,118.41
204,A,20001,1,6,358,,P1Y,2010,USD,858.79
204,A,20001,1,6,358,,P1Y,2011,USD,261.03
204,A,20001,1,6,358,,P1Y,2012,USD,656.25
204,A,20001,1,6,358,,P1Y,2013,USD,772.11
204,A,20001,1,6,358,,P1Y,2014,USD,499.49
204,A,20001,1,6,358,,P1Y,2015,USD,403.86
204,A,20001,1,6,358,,P1Y,2016,USD,309.78
204,A,20001,1,6,364,,P1Y,2007,USD,22.53
204,A,20001,1,6,364,,P1Y,2008,USD,21.72
204,A,20001,1,6,364,,P1Y,2009,USD,5.28
204,A,20001,1,6,364,,P1Y,2010,USD,4.14
204,A,20001,1,6,364,,P1Y,2011,USD,14.3
204,A,20001,1,6,364,,P1Y,2012,USD,63.22
204,A,20001,1,6,364,,P1Y,2013,USD,9.11
204,A,20001,1,6,364,,P1Y,2014,USD,12.91
204,A,20001,1,6,364,,P1Y,2015,USD,11.04
204,A,20001,1,6,364,,P1Y,2016,USD,6.11
204,A,20001,1,6,366,,P1Y,2007,USD,20.48
204,A,20001,1,6,366,,P1Y,2008,USD,3.65
204,A,20001,1,6,366,,P1Y,2010,USD,250
204,A,20001,1,6,366,,P1Y,2011,USD,219.8
204,A,20001,1,6,366,,P1Y,2012,USD,27.61
204,A,20001,1,6,366,,P1Y,2013,USD,56.14
204,A,20001,1,6,366,,P1Y,2014,USD,271.12
204,A,20001,1,6,366,,P1Y,2015,USD,120.43
204,A,20001,1,6,366,,P1Y,2016,USD,249.37
204,A,20001,1,6,389,,P1Y,2008,USD,57.01
204,A,20001,1,6,389,,P1Y,2012,USD,9.48
204,A,20001,1,6,389,,P1Y,2013,USD,0.4
204,A,20001,1,6,389,,P1Y,2014,USD,7.76
204,A,20001,1,6,389,,P1Y,2015,USD,9.98
204,A,20001,1,6,389,,P1Y,2016,USD,32.67
204,A,20001,1,6,10006,,P1Y,2007,USD,2848.98
204,A,20001,1,6,10006,,P1Y,2008,USD,1024.33
204,A,20001,1,6,10006,,P1Y,2009,USD,3385.3
204,A,20001,1,6,10006,,P1Y,2010,USD,1783.89
204,A,20001,1,6,10006,,P1Y,2011,USD,4124.85
204,A,20001,1,6,10006,,P1Y,2012,USD,7948.72
204,A,20001,1,6,10006,,P1Y,2013,USD,2761.95
204,A,20001,1,6,10006,,P1Y,2014,USD,2245.78
204,A,20001,1,6,10006,,P1Y,2015,USD,4064
204,A,20001,1,6,10006,,P1Y,2016,USD,1240.39
204,A,20001,1,6,434,,P1Y,2007,USD,3.99
204,A,20001,1,6,434,,P1Y,2008,USD,138.06
204,A,20001,1,6,434,,P1Y,2009,USD,794.3
204,A,20001,1,6,434,,P1Y,2010,USD,766.4
204,A,20001,1,6,434,,P1Y,2011,USD,679.69
204,A,20001,1,6,434,,P1Y,2012,USD,6231.14
204,A,20001,1,6,434,,P1Y,2013,USD,1264.93
204,A,20001,1,6,434,,P1Y,2014,USD,493.59
204,A,20001,1,6,434,,P1Y,2015,USD,585.34
204,A,20001,1,6,434,,P1Y,2016,USD,156.49
204,A,20001,1,6,440,,P1Y,2007,USD,10.05
204,A,20001,1,6,440,,P1Y,2008,USD,21.08
204,A,20001,1,6,440,,P1Y,2011,USD,10.75
204,A,20001,1,6,440,,P1Y,2012,USD,8.53
204,A,20001,1,6,440,,P1Y,2013,USD,4.83
204,A,20001,1,6,440,,P1Y,2014,USD,1.85
204,A,20001,1,6,440,,P1Y,2015,USD,10.71
204,A,20001,1,6,440,,P1Y,2016,USD,22.21
204,A,20001,1,6,457,,P1Y,2008,USD,1.49
204,A,20001,1,6,457,,P1Y,2009,USD,11.49
204,A,20001,1,6,457,,P1Y,2010,USD,9.69
204,A,20001,1,6,457,,P1Y,2011,USD,31.37
204,A,20001,1,6,457,,P1Y,2012,USD,21.26
204,A,20001,1,6,457,,P1Y,2015,USD,36.41
204,A,20001,1,6,463,,P1Y,2007,USD,1890.57
204,A,20001,1,6,463,,P1Y,2008,USD,123.99
204,A,20001,1,6,463,,P1Y,2009,USD,74.81
204,A,20001,1,6,463,,P1Y,2010,USD,6.85
204,A,20001,1,6,463,,P1Y,2011,USD,675
204,A,20001,1,6,463,,P1Y,2012,USD,0.5
204,A,20001,1,6,463,,P1Y,2013,USD,0.17
204,A,20001,1,6,463,,P1Y,2016,USD,0.82
204,A,20001,1,6,10007,,P1Y,2007,USD,7134.41
204,A,20001,1,6,10007,,P1Y,2008,USD,7354.81
204,A,20001,1,6,10007,,P1Y,2009,USD,5180.29
204,A,20001,1,6,10007,,P1Y,2010,USD,6147.01
204,A,20001,1,6,10007,,P1Y,2011,USD,7772.01
204,A,20001,1,6,10007,,P1Y,2012,USD,6809.36
204,A,20001,1,6,10007,,P1Y,2013,USD,7055.6
204,A,20001,1,6,10007,,P1Y,2014,USD,8992.34
204,A,20001,1,6,10007,,P1Y,2015,USD,10920.2
204,A,20001,1,6,10007,,P1Y,2016,USD,10279.16
204,A,20001,1,6,730,,P1Y,2007,USD,833.25
204,A,20001,1,6,730,,P1Y,2008,USD,1090.86
