"iso3","year","type","l","headcount","pop","p"
"COG",2011,3,12.5,0.977536,4177435,4083593.10016
"COG",2011,3,13,0.979522,4177435,4091889.48607
"COG",2011,3,13.5,0.980321,4177435,4095227.256635
"COG",2011,3,14,0.982121,4177435,4102746.639635
"COG",2011,3,14.5,0.983725,4177435,4109447.245375
"COG",2011,3,15,0.980321,4177435,4095227.256635
"COG",2011,3,15.5,0.987616,4177435,4125701.64496
"COG",2011,3,16,0.988213,4177435,4128195.573655
"COG",2011,3,16.5,0.989262,4177435,4132577.70297
"COG",2011,3,17,0.990539,4177435,4137912.287465
"COG",2011,3,17.5,0.991675,4177435,4142657.853625
"COG",2011,3,18,0.991986,4177435,4143957.03591
"COL",2013,3,0.5,0.00988507,47342363,467982.57222041
"COL",2013,3,1,0.0221474,47342363,1048510.2503062
"COL",2013,3,1.5,0.0420273,47342363,1989671.6925099
"COL",2013,3,2,0.0667189,47342363,3158630.3827607
"COL",2013,3,2.5,0.0977604,47342363,4628208.3438252
"COL",2013,3,3,0.132603,47342363,6277739.360889
"COL",2013,3,3.5,0.16829,47342363,7967246.26927
"COL",2013,3,4,0.390832,47342363,18502910.416016
"COL",2013,3,4.5,0.24876,47342363,11776886.21988
"COL",2013,3,5,0.283956,47342363,13443148.028028
"COL",2013,3,5.5,0.323241,47342363,15302992.758483
"COL",2013,3,6,0.357652,47342363,16932090.811676
"COL",2013,3,6.5,0.390832,47342363,18502910.416016
"COL",2013,3,7,0.420169,47342363,19891793.319347
"COL",2013,3,7.5,0.448958,47342363,21254732.607754
"COL",2013,3,8,0.479723,47342363,22711220.405449
"COL",2013,3,8.5,0.505743,47342363,23943068.690709
"COL",2013,3,9,0.532092,47342363,25190492.613396
"COL",2013,3,9.5,0.553175,47342363,26188611.652525
"COL",2013,3,10,0.574691,47342363,27207229.934833
"COL",2013,3,10.5,0.594702,47342363,28154597.960826
"COL",2013,3,11,0.614083,47342363,29072140.298129
"COL",2013,3,11.5,0.632473,47342363,29942766.353699
"COL",2013,3,12,0.16829,47342363,7967246.26927
"COL",2013,3,12.5,0.664458,47342363,31457011.834254
"COL",2013,3,13,0.682234,47342363,32298569.678942
"COL",2013,3,13.5,0.694195,47342363,32864831.682785
"COL",2013,3,14,0.707553,47342363,33497230.967739
"COL",2013,3,14.5,0.720709,47342363,34120067.095367
"COL",2013,3,15,0.732277,47342363,34667723.550551
"COL",2013,3,15.5,0.742171,47342363,35136128.890073
"COL",2013,3,16,0.75511,47342363,35748691.72493
"COL",2013,3,16.5,0.76523,47342363,36227796.43849
"COL",2013,3,17,0.774049,47342363,36645308.737787
"COL",2013,3,17.5,0.782129,47342363,37027835.030827
"COL",2013,3,18,0.790718,47342363,37434458.586634
"COM",2004,3,0.5,0.00305156,603869,1842.74248564
"COM",2004,3,1,0.0175299,603869,10585.7631831
"COM",2004,3,1.5,0.0780674,603869,47142.4827706
"COM",2004,3,2,0.0175299,603869,10585.7631831
"COM",2004,3,2.5,0.22834,603869,137887.44746
"COM",2004,3,3,0.312027,603869,188423.432463
"COM",2004,3,3.5,0.386538,603869,233418.315522
"COM",2004,3,4,0.22834,603869,137887.44746
"COM",2004,3,4.5,0.517136,603869,312282.399184
"COM",2004,3,5,0.571392,603869,345045.915648
"COM",2004,3,5.5,0.6164,603869,372224.8516
"COM",2004,3,6,0.654242,603869,395076.462298
"COM",2004,3,6.5,0.691121,603869,417346.547149
"COM",2004,3,7,0.72186,603869,435908.87634
"COM",2004,3,7.5,0.754275,603869,455483.289975
"COM",2004,3,8,0.776123,603869,468676.619887
"COM",2004,3,8.5,0.923395,603869,557609.615255
"COM",2004,3,9,0.910981,603869,550113.185489
"COM",2004,3,9.5,0.824642,603869,497975.739898
"COM",2004,3,10,0.838055,603869,506075.434795
"COM",2004,3,10.5,0.850391,603869,513524.762779
"COM",2004,3,11,0.856207,603869,517036.864883
"COM",2004,3,11.5,0.864527,603869,522061.054963
"COM",2004,3,12,0.87592,603869,528940.93448
"COM",2004,3,12.5,0.882917,603869,533166.205873
"COM",2004,3,13,0.890537,603869,537767.687653
"COM",2004,3,13.5,0.895357,603869,540678.336233
"COM",2004,3,14,0.904174,603869,546002.649206
"COM",2004,3,14.5,0.904174,603869,546002.649206
"COM",2004,3,15,0.910981,603869,550113.185489
"COM",2004,3,15.5,0.910981,603869,550113.185489
"COM",2004,3,16,0.919185,603869,555067.326765
"COM",2004,3,16.5,0.923395,603869,557609.615255
"COM",2004,3,17,0.925369,603869,558801.652661
"COM",2004,3,17.5,0.930487,603869,561892.254203
"COM",2004,3,18,0.933672,603869,563815.576968
"CRI",2013,3,0.5,0.00264689,4706433,12457.41044337
"CRI",2013,3,1,0.00556179,4706433,26176.19199507
"CRI",2013,3,1.5,0.00992473,4706433,46710.07678809
"CRI",2013,3,2,0.386897,4706433,1820904.808401
"CRI",2013,3,2.5,0.0277351,4706433,130533.3898983
"CRI",2013,3,3,0.319872,4706433,1505456.136576
"CRI",2013,3,3.5,0.364958,4706433,1717650.374814
"CRI",2013,3,4,0.0651393,4706433,306573.7511169
"CRI",2013,3,4.5,0.0857145,4706433,403409.5513785
"CRI",2013,3,5,0.107902,4706433,507833.533566
"CRI",2013,3,5.5,0.126699,4706433,596300.354667
"CRI",2013,3,6,0.0277351,4706433,130533.3898983
"CRI",2013,3,6.5,0.175059,4706433,823903.454547
"CRI",2013,3,7,0.197196,4706433,928089.761868
"CRI",2013,3,7.5,0.219986,4706433,1035349.369938
"CRI",2013,3,8,0.24375,4706433,1147193.04375
"CRI",2013,3,8.5,0.267386,4706433,1258434.294138
"CRI",2013,3,9,0.293844,4706433,1382957.098452
"CRI",2013,3,9.5,0.319872,4706433,1505456.136576
"CRI",2013,3,10,0.341101,4706433,1605369.002733
"CRI",2013,3,10.5,0.448295,4706433,2109870.381735
"CRI",2013,3,11,0.386897,4706433,1820904.808401
"CRI",2013,3,11.5,0.408426,4706433,1922229.604458
"CRI",2013,3,12,0.448295,4706433,2109870.381735
"CRI",2013,3,12.5,0.448295,4706433,2109870.381735
"CRI",2013,3,13,0.46819,4706433,2203504.86627
"CRI",2013,3,13.5,0.485378,4706433,2284399.036674
"CRI",2013,3,14,0.504604,4706433,2374884.917532
"CRI",2013,3,14.5,0.523533,4706433,2463972.987789
"CRI",2013,3,15,0.538304,4706433,2533491.709632
"CRI",2013,3,15.5,0.552206,4706433,2598920.541198
"CRI",2013,3,16,0.24375,4706433,1147193.04375
"CRI",2013,3,16.5,0.58124,4706433,2735567.11692
"CRI",2013,3,17,0.593272,4706433,2792194.918776
"CRI",2013,3,17.5,0.605303,4706433,2848818.014199
"CRI",2013,3,18,0.61577,4706433,2898080.24841
"CYP",2012,3,0.5,0,1129303,0
"CYP",2012,3,1,0,1129303,0
"CYP",2012,3,1.5,0.00284589,1129303,3213.87211467
"CYP",2012,3,2,0.000207699,1129303,234.555103797
"CYP",2012,3,2.5,0.000207699,1129303,234.555103797
"CYP",2012,3,3,0.000207699,1129303,234.555103797
"CYP",2012,3,3.5,0.000590198,1129303,666.512371994
"CYP",2012,3,4,0.223962,1129303,252920.958486
"CYP",2012,3,4.5,0.00196919,1129303,2223.81217457
"CYP",2012,3,5,0.00284589,1129303,3213.87211467
"CYP",2012,3,5.5,0.0200449,1129303,22636.7657047
"CYP",2012,3,6,0.00647788,1129303,7315.48931764
"CYP",2012,3,6.5,0.00899127,1129303,10153.86818481
"CYP",2012,3,7,0.0138291,1129303,15617.2441173
"CYP",2012,3,7.5,0.0200449,1129303,22636.7657047
"CYP",2012,3,8,0.0274791,1129303,31032.2300673
"CYP",2012,3,8.5,0.0346712,1129303,39154.2901736
"CYP",2012,3,9,0.0414641,1129303,46825.5325223
"CYP",2012,3,9.5,0.0527066,1129303,59521.7214998
"CYP",2012,3,10,0,1129303,0
"CYP",2012,3,10.5,0.0727829,1129303,82193.9473187
"CYP",2012,3,11,0.0883147,1129303,99734.0556541
"CYP",2012,3,11.5,0.100333,1129303,113306.357899
"CYP",2012,3,12,0.117466,1129303,132654.706198
"CYP",2012,3,12.5,0.135249,1129303,152737.101447
"CYP",2012,3,13,0.15067,1129303,170152.08301
"CYP",2012,3,13.5,0.168937,1129303,190781.060911
"CYP",2012,3,14,0.187278,1129303,211493.607234
"CYP",2012,3,14.5,0.205519,1129303,232093.223257
"CYP",2012,3,15,0.223962,1129303,252920.958486
"CYP",2012,3,15.5,0.251166,1129303,283642.517298
"CYP",2012,3,16,0.269551,1129303,304404.752953
"CYP",2012,3,16.5,0.100333,1129303,113306.357899
"CYP",2012,3,17,0,1129303,0
"CYP",2012,3,17.5,0.00647788,1129303,7315.48931764
"CYP",2012,3,18,0.168937,1129303,190781.060911
"CZE",2012,3,0.5,0.00319906,10545161,33734.60274866
"CZE",2012,3,1,0.00062453,10545161,6585.76939933
"CZE",2012,3,1.5,0.00062453,10545161,6585.76939933
"CZE",2012,3,2,0.00062453,10545161,6585.76939933
"CZE",2012,3,2.5,0.00154546,10545161,16297.12451906
"CZE",2012,3,3,0.00168428,10545161,17761.00376908
"CZE",2012,3,3.5,0.00319906,10545161,33734.60274866
"CZE",2012,3,4,0.00154546,10545161,16297.12451906
"CZE",2012,3,4.5,0.00062453,10545161,6585.76939933
"CZE",2012,3,5,0.0049889,10545161,52608.7537129
"CZE",2012,3,5.5,0.0083343,10545161,87886.5353223
"CZE",2012,3,6,0.120164,10545161,1267148.726404
"CZE",2012,3,6.5,0.015078,10545161,158999.937558
"CZE",2012,3,7,0.015078,10545161,158999.937558
"CZE",2012,3,7.5,0.0179621,10545161,189413.2363981
"CZE",2012,3,8,0.02247,10545161,236949.76767
"CZE",2012,3,8.5,0.0241077,10545161,254219.5778397
"CZE",2012,3,9,0.0268033,10545161,282645.1138313
"CZE",2012,3,9.5,0.0298602,10545161,314880.6164922
"CZE",2012,3,10,0.197036,10545161,2077776.342796
"CZE",2012,3,10.5,0.0419092,10545161,441939.2613812
"CZE",2012,3,11,0.0179621,10545161,189413.2363981
"CZE",2012,3,11.5,0.058865,10545161,620740.902265
"CZE",2012,3,12,0.197036,10545161,2077776.342796
"CZE",2012,3,12.5,0.077242,10545161,814529.325962
"CZE",2012,3,13,0.0915356,10545161,965257.6392316
"CZE",2012,3,13.5,0.105463,10545161,1112124.314543
"CZE",2012,3,14,0.120164,10545161,1267148.726404
"CZE",2012,3,14.5,0.136967,10545161,1444339.066687
"CZE",2012,3,15,0.15402,10545161,1624165.69722
"CZE",2012,3,15.5,0.167733,10545161,1768771.490013
"CZE",2012,3,16,0.179625,10545161,1894174.544625
"CZE",2012,3,16.5,0.197036,10545161,2077776.342796
"CZE",2012,3,17,0.0049889,10545161,52608.7537129
"CZE",2012,3,17.5,0.239331,10545161,2523783.927291
"CZE",2012,3,18,0.255904,10545161,2698548.880544
"DEU",2011,3,0.5,0.00157779,80424665,126893.23219035
"DEU",2011,3,1,0.00593216,80424665,477091.9807264
"DEU",2011,3,1.5,0.00176129,80424665,141651.15821785
"DEU",2011,3,2,0.0181188,80424665,1457198.420202
"DEU",2011,3,2.5,0.00245169,80424665,197176.34693385
"DEU",2011,3,3,0.00254588,80424665,204751.5461302
"DEU",2011,3,3.5,0.00274718,80424665,220941.0311947
"DEU",2011,3,4,0.00157779,80424665,126893.23219035
"DEU",2011,3,4.5,0.00307778,80424665,247529.4254437
"DEU",2011,3,5,0.00338098,80424665,271914.1838717
"DEU",2011,3,5.5,0.00377258,80424665,303408.4826857
"DEU",2011,3,6,0.00439277,80424665,353287.05567205
"DEU",2011,3,6.5,0.00526257,80424665,423240.42928905
"DEU",2011,3,7,0.00573237,80424665,461023.93690605
"DEU",2011,3,7.5,0.00593216,80424665,477091.9807264
"DEU",2011,3,8,0.00573237,80424665,461023.93690605
"DEU",2011,3,8.5,0.00651186,80424665,523714.1590269
"DEU",2011,3,9,0.00675826,80424665,543530.7964829
"DEU",2011,3,9.5,0.00688916,80424665,554058.3851314
"DEU",2011,3,10,0.00769145,80424665,618582.28961425
"DEU",2011,3,10.5,0.00883865,80424665,710845.46530225
"DEU",2011,3,11,0.00280938,80424665,225943.4453577
"DEU",2011,3,11.5,0.0106104,80424665,853337.865516
"DEU",2011,3,12,0.0117318,80424665,943526.084847
"DEU",2011,3,12.5,0.0126729,80424665,1019213.7370785
"DEU",2011,3,13,0.0139766,80424665,1124063.372839
"DEU",2011,3,13.5,0.0157542,80424665,1267026.257343
"DEU",2011,3,14,0.00651186,80424665,523714.1590269
"DEU",2011,3,14.5,0.0197592,80424665,1589127.040668
"DEU",2011,3,15,0.021705,80424665,1745617.353825
"DEU",2011,3,15.5,0.0231995,80424665,1865812.0156675
"DEU",2011,3,16,0.0249471,80424665,2006362.1602215
"DEU",2011,3,16.5,0.0274909,80424665,2210946.4230485
"DEU",2011,3,17,0.0318428,80424665,2560946.522662
"DEU",2011,3,17.5,0.0354289,80424665,2849357.4138185
"DEU",2011,3,18,0.0380975,80424665,3063978.6748375
"DJI",2012,3,0.5,0.031065,853069,26500.588485
"DJI",2012,3,1,0.0780048,853069,66543.4767312
"DJI",2012,3,1.5,0.130596,853069,111407.399124
"DJI",2012,3,2,0.196244,853069,167409.672836
"DJI",2012,3,2.5,0.277123,853069,236405.040487
"DJI",2012,3,3,0.356336,853069,303979.195184
"DJI",2012,3,3.5,0.892608,853069,761456.213952
"DJI",2012,3,4,0.517051,853069,441080.179519
"DJI",2012,3,4.5,0.57962,853069,494455.85378
"DJI",2012,3,5,0.631465,853069,538683.216085
"DJI",2012,3,5.5,0.685529,853069,584803.538501
"DJI",2012,3,6,0.729049,853069,621929.101381
"DJI",2012,3,6.5,0.764829,853069,652451.910201
"DJI",2012,3,7,0.792071,853069,675691.215899
"DJI",2012,3,7.5,0.811731,853069,692462.552439
"DJI",2012,3,8,0.828801,853069,707024.440269
"DJI",2012,3,8.5,0.95433,853069,814109.33877
"DJI",2012,3,9,0.863391,853069,736532.096979
"DJI",2012,3,9.5,0.876403,853069,747632.230807
"DJI",2012,3,10,0.892608,853069,761456.213952
"DJI",2012,3,10.5,0.903563,853069,770801.584847
"DJI",2012,3,11,0.911808,853069,777835.138752
"DJI",2012,3,11.5,0.918632,853069,783656.481608
"DJI",2012,3,12,0.764829,853069,652451.910201
"DJI",2012,3,12.5,0.939034,853069,801060.795346
"DJI",2012,3,13,0.939034,853069,801060.795346
"DJI",2012,3,13.5,0.943655,853069,805002.827195
"DJI",2012,3,14,0.946904,853069,807774.448376
"DJI",2012,3,14.5,0.951381,853069,811593.638289
"DJI",2012,3,15,0.95433,853069,814109.33877
"DJI",2012,3,15.5,0.956034,853069,815562.968346
"DJI",2012,3,16,0.959002,853069,818094.877138
"DJI",2012,3,16.5,0.962082,853069,820722.329658
"DJI",2012,3,17,0.964433,853069,822727.894877
"DJI",2012,3,17.5,0.96811,853069,825864.62959
"DJI",2012,3,18,0.968995,853069,826619.595655
"DNK",2012,3,0.5,0.0105328,5600972,58993.9178816
"DNK",2012,3,1,0.0105328,5600972,58993.9178816
"DNK",2012,3,1.5,0.0105328,5600972,58993.9178816
"DNK",2012,3,2,0.0105328,5600972,58993.9178816
"DNK",2012,3,2.5,0.0105343,5600972,59002.3193396
"DNK",2012,3,3,0.012015,5600972,67295.67858
"DNK",2012,3,3.5,0.0129989,5600972,72806.4749308
"DNK",2012,3,4,0.0142611,5600972,79876.0217892
"DNK",2012,3,4.5,0.0142626,5600972,79884.4232472
"DNK",2012,3,5,0.0142641,5600972,79892.8247052
"DNK",2012,3,5.5,0.0154236,5600972,86387.1517392
"DNK",2012,3,6,0.0154236,5600972,86387.1517392
"DNK",2012,3,6.5,0.0189967,5600972,106399.9847924
"DNK",2012,3,7,0.0197953,5600972,110872.9210316
"DNK",2012,3,7.5,0.020433,5600972,114444.660876
"DNK",2012,3,8,0.0204477,5600972,114526.9951644
"DNK",2012,3,8.5,0.0204507,5600972,114543.7980804
"DNK",2012,3,9,0.0204532,5600972,114557.8005104
"DNK",2012,3,9.5,0.0227579,5600972,127466.3606788
"DNK",2012,3,10,0.0227628,5600972,127493.8054416
"DNK",2012,3,10.5,0.023765,5600972,133107.09958
"DNK",2012,3,11,0.0244407,5600972,136891.6763604
"DNK",2012,3,11.5,0.0252176,5600972,141243.0715072
"DNK",2012,3,12,0.0252209,5600972,141261.5547148
"DNK",2012,3,12.5,0.0257769,5600972,144375.6951468
"DNK",2012,3,13,0.0257863,5600972,144428.3442836
"DNK",2012,3,13.5,0.0261933,5600972,146707.9398876
"DNK",2012,3,14,0.0262013,5600972,146752.7476636
"DNK",2012,3,14.5,0.0275735,5600972,154438.401442
"DNK",2012,3,15,0.0297396,5600972,166570.6668912
"DNK",2012,3,15.5,0.0311665,5600972,174562.693838
"DNK",2012,3,16,0.0332901,5600972,186456.9179772
"DNK",2012,3,16.5,0.0337441,5600972,188999.7592652
"DNK",2012,3,17,0.0347989,5600972,194907.6645308
"DNK",2012,3,17.5,0.0381486,5600972,213669.2404392
"DNK",2012,3,18,0.0428283,5600972,239880.1091076
"DOM",2013,3,0.5,0.000298501,10281408,3069.010569408
"DOM",2013,3,1,0.00327411,10281408,33662.46074688
"DOM",2013,3,1.5,0.0121427,10281408,124844.0529216
"DOM",2013,3,2,0.0268206,10281408,275753.5314048
"DOM",2013,3,2.5,0.0528444,10281408,543314.8369152
"DOM",2013,3,3,0.0825513,10281408,848743.5962304
"DOM",2013,3,3.5,0.781311,10281408,8032977.165888
"DOM",2013,3,4,0.172648,10281408,1775064.528384
"DOM",2013,3,4.5,0.218361,10281408,2245058.532288
"DOM",2013,3,5,0.259816,10281408,2671274.300928
"DOM",2013,3,5.5,0.304194,10281408,3127542.625152
"DOM",2013,3,6,0.00327411,10281408,33662.46074688
"DOM",2013,3,6.5,0.57992,10281408,5962394.12736
"DOM",2013,3,7,0.420875,10281408,4327187.592
"DOM",2013,3,7.5,0.457895,10281408,4707805.31616
"DOM",2013,3,8,0.49446,10281408,5083744.99968
"DOM",2013,3,8.5,0.526705,10281408,5415269.00064
"DOM",2013,3,9,0.553803,10281408,5693874.594624
"DOM",2013,3,9.5,0.57992,10281408,5962394.12736
"DOM",2013,3,10,0.605261,10281408,6222935.287488
"DOM",2013,3,10.5,0.631202,10281408,6489645.292416
"DOM",2013,3,11,0.655299,10281408,6737396.380992
"DOM",2013,3,11.5,0.673962,10281408,6929278.298496
"DOM",2013,3,12,0.696592,10281408,7161946.561536
"DOM",2013,3,12.5,0.715574,10281408,7357108.248192
"DOM",2013,3,13,0.733652,10281408,7542975.542016
"DOM",2013,3,13.5,0.745189,10281408,7661592.146112
"DOM",2013,3,14,0.75704,10281408,7783437.11232
"DOM",2013,3,14.5,0.767859,10281408,7894671.665472
"DOM",2013,3,15,0.655299,10281408,6737396.380992
"DOM",2013,3,15.5,0.790819,10281408,8130732.793152
"DOM",2013,3,16,0.799738,10281408,8222432.671104
"DOM",2013,3,16.5,0.809647,10281408,8324311.142976
"DOM",2013,3,17,0.0268206,10281408,275753.5314048
"DOM",2013,3,17.5,0.827228,10281408,8505068.577024
"DOM",2013,3,18,0.833785,10281408,8572483.76928
"ECU",2013,3,0.5,0.00619496,15661312,97021.20138752
"ECU",2013,3,1,0.749936,15661312,11744981.676032
"ECU",2013,3,1.5,0.0286933,15661312,449374.7236096
"ECU",2013,3,2,0.0486083,15661312,761269.7520896
"ECU",2013,3,2.5,0.0749638,15661312,1174031.4605056
"ECU",2013,3,3,0.106317,15661312,1665063.707904
"ECU",2013,3,3.5,0.150834,15661312,2362258.334208
"ECU",2013,3,4,0.193679,15661312,3033267.246848
"ECU",2013,3,4.5,0.236736,15661312,3707596.357632
"ECU",2013,3,5,0.284264,15661312,4451947.194368
"ECU",2013,3,5.5,0.330617,15661312,5177895.989504
"ECU",2013,3,6,0.368586,15661312,5772540.344832
"ECU",2013,3,6.5,0.410535,15661312,6429516.72192
"ECU",2013,3,7,0.449006,15661312,7032023.055872
"ECU",2013,3,7.5,0.482218,15661312,7552166.550016
"ECU",2013,3,8,0.513,15661312,8034253.056
"ECU",2013,3,8.5,0.543054,15661312,8504938.126848
"ECU",2013,3,9,0.566422,15661312,8870911.665664
"ECU",2013,3,9.5,0.595316,15661312,9323429.614592
"ECU",2013,3,10,0.619575,15661312,9703357.3824
"ECU",2013,3,10.5,0.64183,15661312,10051899.88096
"ECU",2013,3,11,0.236736,15661312,3707596.357632
"ECU",2013,3,11.5,0.683299,15661312,10701358.828288
"ECU",2013,3,12,0.700426,15661312,10969590.118912
"ECU",2013,3,12.5,0.721806,15661312,11304428.969472
"ECU",2013,3,13,0.736438,15661312,11533585.286656
"ECU",2013,3,13.5,0.749936,15661312,11744981.676032
"ECU",2013,3,14,0.595316,15661312,9323429.614592
"ECU",2013,3,14.5,0.773884,15661312,12120038.775808
"ECU",2013,3,15,0.783397,15661312,12269024.836864
"ECU",2013,3,15.5,0.796467,15661312,12473718.184704
"ECU",2013,3,16,0.815399,15661312,12770218.143488
"ECU",2013,3,16.5,0.815399,15661312,12770218.143488
"ECU",2013,3,17,0.82229,15661312,12878140.24448
"ECU",2013,3,17.5,0.830914,15661312,13013203.399168
"ECU",2013,3,18,0.836903,15661312,13106998.996736
"ESP",2012,3,0.5,0.0966108,46637082,4505645.8016856
"ESP",2012,3,1,0.0100979,46637082,470936.5903278
"ESP",2012,3,1.5,0.011587,46637082,540383.869134
"ESP",2012,3,2,0.0139275,46637082,649537.959555
"ESP",2012,3,2.5,0.0155662,46637082,725962.1458284
"ESP",2012,3,3,0.0182376,46637082,850548.4466832
"ESP",2012,3,3.5,0.0207669,46637082,968507.6181858
"ESP",2012,3,4,0.0230606,46637082,1075479.0931692
"ESP",2012,3,4.5,0.0264687,46637082,1234422.9323334
"ESP",2012,3,5,0.0830856,46637082,3874869.9402192
"ESP",2012,3,5.5,0.0346177,46637082,1614468.5135514
"ESP",2012,3,6,0.0386629,46637082,1803124.8376578
"ESP",2012,3,6.5,0.0420785,46637082,1962418.454937
"ESP",2012,3,7,0.0459361,46637082,2142325.6624602
"ESP",2012,3,7.5,0.0529328,46637082,2468631.3340896
"ESP",2012,3,8,0.057812,46637082,2696182.984584
"ESP",2012,3,8.5,0.0626628,46637082,2922410.1419496
"ESP",2012,3,9,0.0671459,46637082,3131488.8442638
"ESP",2012,3,9.5,0.0738883,46637082,3445934.7059406
"ESP",2012,3,10,0.0777144,46637082,3624372.8453808
"ESP",2012,3,10.5,0.0830856,46637082,3874869.9402192
"ESP",2012,3,11,0.0888443,46637082,4143438.9043326
"ESP",2012,3,11.5,0.0966108,46637082,4505645.8016856
"ESP",2012,3,12,0.102632,46637082,4786456.999824
"ESP",2012,3,12.5,0.110067,46637082,5133203.704494
"ESP",2012,3,13,0.0100979,46637082,470936.5903278
"ESP",2012,3,13.5,0.125732,46637082,5863773.594024
"ESP",2012,3,14,0.110067,46637082,5133203.704494
"ESP",2012,3,14.5,0.14507,46637082,6765641.48574
"ESP",2012,3,15,0.157141,46637082,7328597.702562
"ESP",2012,3,16.5,0.184688,46637082,8613309.400416
"ESP",2012,3,17,0.197034,46637082,9189090.814788
"ESP",2012,3,17.5,0.208742,46637082,9735117.770844
"ESP",2012,3,18,0.197034,46637082,9189090.814788
"EST",2012,3,0.5,0.00523777,1324040,6935.0169908
"EST",2012,3,1.5,0.00813626,1324040,10772.7336904
"EST",2012,3,2,0.0100296,1324040,13279.591584
"EST",2012,3,2.5,0.0585528,1324040,77526.249312
"EST",2012,3,3,0.0154041,1324040,20395.644564
"EST",2012,3,3.5,0.0100296,1324040,13279.591584
"EST",2012,3,4,0.0220421,1324040,29184.622084
"EST",2012,3,4.5,0.170549,1324040,225813.69796
"EST",2012,3,5,0.0331533,1324040,43896.295332
"EST",2012,3,5.5,0.0395495,1324040,52365.11998
"EST",2012,3,6,0.043212,1324040,57214.41648
"EST",2012,3,7,0.0585528,1324040,77526.249312
"EST",2012,3,8.5,0.0921469,1324040,122006.181476
"EST",2012,3,9,0.102601,1324040,135847.82804
"EST",2012,3,10,0.122492,1324040,162184.30768
"EST",2012,3,11.5,0.170549,1324040,225813.69796
"EST",2012,3,12,0.186811,1324040,247345.23644
"EST",2012,3,14,0.260217,1324040,344537.71668
"EST",2012,3,14.5,0.281098,1324040,372184.99592
"EST",2012,3,16,0.355344,1324040,470489.66976
"EST",2012,3,16.5,0.383835,1324040,508212.8934
"EST",2012,3,17,0.281098,1324040,372184.99592
"EST",2012,3,17.5,0.439546,1324040,581976.48584
"EST",2012,3,18,0.465804,1324040,616743.12816
"ETH",2010,3,0.5,0.00390141,87561814,341614.53675774
"ETH",2010,3,1,0.0599707,87561814,5251143.2788498
"ETH",2010,3,2,0.372857,87561814,32648035.282598
"ETH",2010,3,2.5,0.552855,87561814,48408986.67897
"ETH",2010,3,4,0.987016,87561814,86424911.407024
"ETH",2010,3,5.5,0.930618,87561814,81486600.221052
"ETH",2010,3,6,0.944151,87561814,82671574.249914
"ETH",2010,3,7,0.991513,87561814,86818676.884582
"ETH",2010,3,8,0.973143,87561814,85210166.361402
"ETH",2010,3,9,0.979923,87561814,85803835.460322
"ETH",2010,3,9.5,0.982159,87561814,85999623.676426
"ETH",2010,3,10.5,0.987016,87561814,86424911.407024
"ETH",2010,3,12.5,0.991513,87561814,86818676.884582
"ETH",2010,3,13,0.973143,87561814,85210166.361402
"ETH",2010,3,14.5,0.930618,87561814,81486600.221052
"ETH",2010,3,15.5,0.99527,87561814,87147646.61978
"ETH",2010,3,18,0.996904,87561814,87290722.623856
"FIN",2012,3,1,0.000744969,5424644,4041.191616036
"FIN",2012,3,2.5,0.000781769,5424644,4240.818515236
"FIN",2012,3,4.5,0.00105182,5424644,5705.74905208
"FIN",2012,3,5,0.00127512,5424644,6917.07205728
"FIN",2012,3,6,0.00208093,5424644,11288.30443892
"FIN",2012,3,7,0.00261276,5424644,14173.29285744
"FIN",2012,3,7.5,0.00305105,5424644,16550.8600762
"FIN",2012,3,8.5,0.00352362,5424644,19114.38409128
"FIN",2012,3,9,0.00411497,5424644,22322.24732068
"FIN",2012,3,10.5,0.00530437,5424644,28774.31889428
"FIN",2012,3,11,0.00569483,5424644,30892.42539052
"FIN",2012,3,11.5,0.006391,5424644,34668.899804
"FIN",2012,3,13,0.0107029,5424644,58059.4222676
"FIN",2012,3,14,0.0140814,5424644,76386.5820216
"FIN",2012,3,14.5,0.0107029,5424644,58059.4222676
"FIN",2012,3,16.5,0.0250334,5424644,135797.2831096
"FIN",2012,3,17.5,0.0301857,5424644,163746.6763908
"FIN",2012,3,18,0.0324046,5424644,175783.4189624
"FJI",2008,3,0.5,0,843206,0
"FJI",2008,3,1,0.0016733,843206,1410.9365998
"FJI",2008,3,1.5,0.0162104,843206,13668.7065424
"FJI",2008,3,3,0.15632,843206,131809.96192
"FJI",2008,3,3.5,0.220605,843206,186015.45963
"FJI",2008,3,5,0.427796,843206,360720.153976
"FJI",2008,3,5.5,0.485923,843206,409733.189138
"FJI",2008,3,6.5,0.934521,843206,787993.714326
"FJI",2008,3,7,0.633798,843206,534422.276388
"FJI",2008,3,9,0.748943,843206,631513.231258
"FJI",2008,3,10.5,0.804691,843206,678520.279346
"FJI",2008,3,12,0.851848,843206,718283.344688
"FJI",2008,3,12.5,0.861191,843206,726161.418346
"FJI",2008,3,13,0.872013,843206,735286.593678
"FJI",2008,3,14,0.887541,843206,748379.896446
"FJI",2008,3,14.5,0.894988,843206,754659.251528
"FJI",2008,3,15,0.902124,843206,760676.369544
"FJI",2008,3,15.5,0.908296,843206,765880.636976
"FJI",2008,3,16,0.912473,843206,769402.708438
"FJI",2008,3,16.5,0.919032,843206,774933.296592
"FJI",2008,3,17,0.924705,843206,779716.80423
"FJI",2008,3,17.5,0.931274,843206,785255.824444
"FJI",2008,3,18,0.934521,843206,787993.714326
